symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PGLS	0.0016048830487966849	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.43798499999999974	No data	0.40206292977703684	No data	0	No data	No data	No data	-1	-1
MZB1	0.016449516135656334	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.6096061679516567	-0.05232536463477516	0	No data	No data	No data	0.5	0
ZUP1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.11764500000000026	No data	0.05949156074182116	No data	0	No data	No data	0	-1	-1
YARS1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	1	0.8295450000000002	No data	-0.3510106272140029	-0.6192584199503304	-1	No data	No data	No data	-1	-1
NTS	0.2555970727078347	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4204377763258572	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.05882500000000022	No data	0.7149406126276308	No data	0	No data	No data	No data	1	0
EIF2B5	0.014957718007655848	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3828000000000003	No data	-0.5726192956866014	-0.7265315269052408	-1	No data	No data	0	-1	-1
HCRT	0.020809779225951428	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.08397000000000006	No data	0.8712231714940613	-0.8878982501711399	0	No data	No data	No data	1	1
RBP3	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.21812499999999985	No data	No data	-0.18033820352343438	0	No data	No data	No data	1	0.5
TUFM	0.010717815785856354	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.64835	No data	-0.209939570743905	0	0	No data	No data	0	-1	-1
NEAT1	0.00942938481212115	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
DCTN5	0.009578277900578523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9725250000000003	No data	0.10814753073556993	-0.8200755891943597	-1	No data	No data	No data	-1	-1
AKT2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.9064450000000001	1	-0.6052302563033966	-0.7158508213002498	0	-1	-1	-0.5322250000000001	-1	-1
MAFK	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.9038449999999998	No data	-0.2199416545113565	No data	0	-1	No data	-0.375	-1	-1
TCF21	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8044699999999999	No data	-0.47041050218795577	-0.9600569320360292	0	No data	No data	-0.06424500000000002	0.5	0
CACNA1G	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7370649999999997	0	-0.8764325901229423	-0.9058336150225138	0	No data	No data	0	0.5	0.5
PPP1R3A	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.12169201917066053	-0.23782407989792087	0	No data	No data	0	0.75	0.5
CYSTM1	0.0015800559273409546	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.015524067514065432	-0.2869770778480821	0	No data	No data	No data	0.5	-1
POLDIP3	0.008500336657748143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5605699999999999	No data	-0.4671806626380496	0	0	No data	No data	0	-1	-1
SLC5A2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.53125	1	0.26234632215044806	-0.35088755848518866	0	No data	No data	0	1	0.5
CRLF3	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.6493200000000001	No data	-0.29422796415919983	-0.16068148577515484	0	No data	No data	0	0.5	-1
MT1X	0.005523165606121377	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.9257136903521568	No data	0	No data	No data	-0.7540975	0.5	-1
GRM5	0.009097208123063937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	1	0	1	1	1	0.7689749999999996	1	-0.8183996665972078	-0.31595684823567505	0	No data	No data	-0.011962499999999921	1	0.5
ZNF697	0.005913277674955229	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.46788999999999986	No data	-0.024380079183163206	No data	0	No data	No data	0	-1	0
SF3A2	0.0033550022505231085	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8168100000000003	No data	-0.6282558866430507	No data	-1	No data	No data	No data	-1	-1
MCF2L	0.0025089156771404587	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.3777799999999999	No data	-0.4937486976453428	-0.1317761340245982	0	No data	No data	0	0.5	0
ADAM12	0.00302850158699964	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	0	0.06180999999999983	No data	-0.38310064596790994	No data	0	No data	No data	0	1	0
H6PD	0.007925434661571938	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.18457500000000024	No data	0.03854969785371942	-0.2829797093079664	0	No data	No data	0	0.5	-1
PNPLA2	0.0042501683288740716	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.15674500000000008	0	-0.20618878933111062	-0.9710403164441463	0	No data	No data	0	0.5	-1
DR1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9715899999999997	No data	-0.6696186705563659	No data	-1	No data	No data	0	-1	-1
NOL7	0.1886051118971545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.31024108769966546	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.4533236090852262	No data	-1	No data	No data	No data	-1	-1
CPT1A	0.010902605713198706	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.32729500000000017	0	-0.30568868514273806	-0.5122913615468522	0	-1	No data	-0.06209500000000005	-1	-1
POU5F1P4	0.004229636114724921	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
GPR25	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.413836215878308	-0.25459799357483687	0	No data	No data	0	1	1
IMP3	0.4619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8097850000000001	No data	0.9926026255469889	No data	-1	No data	No data	No data	-1	-1
PDAP1	0.007761176948378739	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8342550000000003	No data	-0.12992290060429257	No data	-1	No data	No data	No data	-1	-1
CALCA	0.01634093873900806	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	0	0	0	0	No data	0.6801416961867055	-0.9017731968247585	0	No data	No data	0	0.5	0.5
CSN1S1	0.003326218692162316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.7640133361116899	No data	0	No data	No data	No data	1	0.5
TBATA	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5627214002917273	-0.08327841560306276	0	No data	No data	No data	1	0.5
GPR15	0.008682034182224765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.7601583663263181	-0.6203972121446102	0	No data	No data	0	1	0.5
KCNQ5	0.5890764082256803	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7800449999999998	No data	-0.7473431964992707	-0.30744733073070546	0	-1	No data	0	0.5	0.5
CD4	0.09793107015720906	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0	No data	-0.24786413836215881	-0.25143122941720414	0	No data	No data	No data	0.5	-1
IGLV3-9	0.0011825727465008744	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.6521750000000001	0.5	0
ALOX15B	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0	No data	0.331527401541988	-0.19817485481354008	0	No data	No data	0	0.5	0
IL17RE	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	No data	-0.17045217753698683	-0.4424329652365097	0	No data	No data	0	0.5	0
DDX54	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.23950000000000032	No data	-0.3027714107105647	-0.11718971696957875	-1	No data	No data	0	-1	-1
SCN5A	0.3003088708412945	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7196049999999999	No data	-0.7443217336945197	-0.976716866412147	0	-1	No data	-0.09429250000000007	1	0.5
TH	0.010613598896634883	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.37625999999999993	No data	-0.15201083559074813	-0.9552060763889061	0	-1	No data	0	0.75	0.5
A1CF	0.0042501683288740716	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.67577	No data	-0.035840800166701436	-0.7773186622732439	0	No data	No data	0	1	0.5
NLRX1	0.01208587721461422	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.5076900000000002	No data	0.6464888518441343	-0.08158723681407493	0	No data	No data	0	0.5	-1
PDK1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5871549999999999	1	-0.12283809126901435	0	0	-1	No data	-0.09977	-1	-1
CCDC134	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.475985	No data	0.6447176495103146	-0.9057785107308738	0	No data	No data	No data	-1	-1
CXCR2	0.018604016654654356	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	1	0	1	1	0	0	No data	0.27266097103563247	-0.9000744256448714	0	No data	No data	-0.381945	0.5	0
C1QTNF9	0.003326218692162316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.23423500000000033	No data	0.44352990206292975	-0.8138865629842412	0	No data	No data	-0.93994	0.5	0.5
AIRE	0.033217837339061	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.25015628255886635	-0.8235095409468302	0	No data	No data	0	0.5	1
GPC6	0.004599215969409622	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8378399999999999	No data	-0.4840591789956241	-0.6385822126745602	0	No data	No data	-0.08558500000000002	-1	0
SIGLEC1	0.021913754442972135	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	No data	0.37934986455511566	-0.2668176473152814	0	No data	No data	0	-1	0
BAX	0.012123579716759526	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.609375	No data	-0.19493644509272767	-0.3232072952817	0	-1	-1	0	-1	-1
RPL19	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	1	No data	-0.8326734736403417	No data	-1	No data	No data	No data	-1	-1
SLA	0.003738431079154321	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3840600000000002	No data	-0.46520108355907486	0	0	No data	No data	0	0.75	-1
CREB3L3	0.38740467232137743	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6372512691302611	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5912690143779955	-0.5572132981293404	0	No data	No data	0	0.75	0.5
