"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"918","Btbd9","NeuN vs pSyn",-0.0295730598079996,0.801121413992724,0.846466141436588,"Btbd9","NS or FC < 0.5",-0.0963016594074493
"919","Btf3","NeuN vs pSyn",-0.625600700038094,7.91428810178226e-05,0.000447469292863596,"Btf3","Enriched in NeuN FDR < 0.01",-4.10158814427256
"920","Btf3l4","NeuN vs pSyn",-0.69488573912829,1.02926199982208e-06,1.26007888460602e-05,"Btf3l4","Enriched in NeuN FDR < 0.01",-5.98747406100657
"921","Btg3","NeuN vs pSyn",0.563218759111068,8.03701451203903e-05,0.000452708553098286,"Btg3","Enriched in pSyn FDR < 0.01",4.09490524748739
"922","Btrc","NeuN vs pSyn",-0.558574854120168,0.000311894879782705,0.00133174396920451,"Btrc","Enriched in NeuN FDR < 0.01",-3.50599175477274
"923","Bub3","NeuN vs pSyn",-0.284527994069206,0.0315391992436459,0.0584167005261052,"Bub3","NS or FC < 0.5",-1.50114933727473
"924","Bysl","NeuN vs pSyn",0.293606897877663,0.0405421410115245,0.0723293365006531,"Bysl","NS or FC < 0.5",1.39209332014872
"925","Bzw1","NeuN vs pSyn",-0.273201115099456,0.0237002482750295,0.0461192640889277,"Bzw1","NS or FC < 0.5",-1.62524710445781
"926","Bzw2","NeuN vs pSyn",0.167237148884334,0.157615994832198,0.2258979240655,"Bzw2","NS or FC < 0.5",0.802399712513418
"927","C1d","NeuN vs pSyn",-0.323261825058508,0.0202929442280746,0.0405634405089943,"C1d","NS or FC < 0.5",-1.69265493821832
"928","C1galt1","NeuN vs pSyn",0.400715368878548,0.00361555501024578,0.0096389907104074,"C1galt1","NS or FC < 0.5",2.44182502634019
"929","C1galt1c1","NeuN vs pSyn",0.248760504929926,0.0338559516578021,0.0620422823851428,"C1galt1c1","NS or FC < 0.5",1.4703649741004
"930","C1qa","NeuN vs pSyn",0.325340314436287,0.00870425583914075,0.0199146496598219,"C1qa","NS or FC < 0.5",2.06026835249261
"931","C1qb","NeuN vs pSyn",0.5509469630915,0.000295626396819076,0.0012749329332985,"C1qb","Enriched in pSyn FDR < 0.01",3.52925678989483
"932","C1qbp","NeuN vs pSyn",-0.0844862857075839,0.501261143546418,0.58649241542889,"C1qbp","NS or FC < 0.5",-0.299935959455206
"933","C1qc","NeuN vs pSyn",0.560694431722217,0.000241479519842917,0.00107612534717217,"C1qc","Enriched in pSyn FDR < 0.01",3.61711969636743
"934","C1ql3","NeuN vs pSyn",-0.486503394915249,0.00114835867354373,0.00379912874971351,"C1ql3","NS or FC < 0.5",-2.9399224450286
"935","C1qtnf12","NeuN vs pSyn",0.516376226598907,0.00037215739387861,0.00152699457479257,"C1qtnf12","Enriched in pSyn FDR < 0.01",3.42927334819225
"936","C1qtnf4","NeuN vs pSyn",-0.706262480793603,3.92739669178924e-05,0.0002520160275174,"C1qtnf4","Enriched in NeuN FDR < 0.01",-4.40589523003744
"937","C1qtnf5","NeuN vs pSyn",0.721765796965307,1.45777644940048e-05,0.000112093704002837,"C1qtnf5","Enriched in pSyn FDR < 0.01",4.83630907014395
"938","C2cd2l","NeuN vs pSyn",-0.0822427965546089,0.557465380152112,0.638203207003843,"C2cd2l","NS or FC < 0.5",-0.253782098101779
"939","C2cd3","NeuN vs pSyn",0.478314964498866,0.000869106641919195,0.00304473769280339,"C2cd3","NS or FC < 0.5",3.06092693108241
"940","C2cd4b","NeuN vs pSyn",0.604811188732664,0.0003155582600923,0.00134167947291008,"C2cd4b","Enriched in pSyn FDR < 0.01",3.50092044719399
"941","C2cd5","NeuN vs pSyn",-0.599548564902951,4.28894382770742e-07,6.12173893891573e-06,"C2cd5","Enriched in NeuN FDR < 0.01",-6.36764964167803
"942","Steep1","NeuN vs pSyn",0.635447254530881,1.1885490233528e-05,9.472635069353e-05,"Steep1","Enriched in pSyn FDR < 0.01",4.92498290048816
"943","Cracd","NeuN vs pSyn",0.239538753309069,0.098505817332473,0.152214821207268,"Cracd","NS or FC < 0.5",1.00653812116949
"944","Pramel34","NeuN vs pSyn",0.441755242513925,0.00317807336121224,0.00871498451869457,"Pramel34","NS or FC < 0.5",2.49783608195497
"945","C87436","NeuN vs pSyn",0.442067976146587,0.000827494958659843,0.00292733631616746,"C87436","NS or FC < 0.5",3.08223464339258
"946","C9orf72","NeuN vs pSyn",0.355547551138979,0.0117265378056951,0.025468574296744,"C9orf72","NS or FC < 0.5",1.93083019196175
"947","Caap1","NeuN vs pSyn",0.433373410695054,0.00305003914137233,0.00842467246783828,"Caap1","NS or FC < 0.5",2.51569458728504
"948","Cab39","NeuN vs pSyn",-0.504536267664648,0.00014001774349738,0.000697387162347755,"Cab39","Enriched in NeuN FDR < 0.01",-3.85381692564517
"949","Cab39l","NeuN vs pSyn",0.341849052496454,0.0124377313602452,0.0267306314885093,"Cab39l","NS or FC < 0.5",1.90525882764977
"950","Cabin1","NeuN vs pSyn",-0.17169051093379,0.204869976016288,0.281949768972911,"Cabin1","NS or FC < 0.5",-0.688521683403903
"951","Cables1","NeuN vs pSyn",0.312399408591031,0.0209133643965648,0.041546228523079,"Cables1","NS or FC < 0.5",1.67957609528717
"952","Cables2","NeuN vs pSyn",0.132998468970645,0.288895116983755,0.373094251279049,"Cables2","NS or FC < 0.5",0.539259798705933
"953","Cabp1","NeuN vs pSyn",-0.673465263101676,5.2929497261972e-10,2.09744740246455e-08,"Cabp1","Enriched in NeuN FDR < 0.01",-9.27630223103024
"954","Cacna1a","NeuN vs pSyn",-0.562776123191693,3.15035813750563e-07,4.72031273173522e-06,"Cacna1a","Enriched in NeuN FDR < 0.01",-6.5016400721465
"955","Cacna1b","NeuN vs pSyn",-0.454934904245519,0.000461759791367039,0.00182428335051379,"Cacna1b","NS or FC < 0.5",-3.3355838868101
"956","Cacna1c","NeuN vs pSyn",-0.0618268383177594,0.676215454682647,0.744710706126001,"Cacna1c","NS or FC < 0.5",-0.169914907798742
"957","Cacna1d","NeuN vs pSyn",-0.445404807532554,0.000184686816737729,0.000865031305974798,"Cacna1d","NS or FC < 0.5",-3.73356410413961
"958","Cacna1e","NeuN vs pSyn",-0.373795118306161,0.0139758528796358,0.0295027641980163,"Cacna1e","NS or FC < 0.5",-1.85462167971221
"959","Cacna1g","NeuN vs pSyn",-0.355943385663742,0.00394811649190611,0.0103605090050455,"Cacna1g","NS or FC < 0.5",-2.40361004165447
"960","Cacna1h","NeuN vs pSyn",0.393290096679475,0.00337685816530314,0.00913470464775865,"Cacna1h","NS or FC < 0.5",2.47148718020551
"961","Cacna1i","NeuN vs pSyn",-0.0986472731554373,0.407981103000607,0.494779767196038,"Cacna1i","NS or FC < 0.5",-0.389359952235174
"962","Cacna2d2","NeuN vs pSyn",0.376729414788525,0.0274133339953886,0.0521430468733338,"Cacna2d2","NS or FC < 0.5",1.56203814257988
"963","Cacna2d3","NeuN vs pSyn",-0.196389349092654,0.192431498702745,0.266986884333431,"Cacna2d3","NS or FC < 0.5",-0.715723837739335
"964","Cacnb1","NeuN vs pSyn",-0.593376669612052,2.78420936759266e-05,0.00018885384111261,"Cacnb1","Enriched in NeuN FDR < 0.01",-4.55529810966086
"965","Cacnb2","NeuN vs pSyn",0.0459799158777845,0.715135884265219,0.777505748071586,"Cacnb2","NS or FC < 0.5",0.145611429276473
"966","Cacnb3","NeuN vs pSyn",-0.241026997845799,0.0644366131824137,0.106451782794498,"Cacnb3","NS or FC < 0.5",-1.19086729436771
"967","Cacnb4","NeuN vs pSyn",-0.58637061370801,0.000664392098918192,0.00244811688977401,"Cacnb4","Enriched in NeuN FDR < 0.01",-3.17757554090552
"968","Cacng2","NeuN vs pSyn",-0.323165095814401,0.0127828941365085,0.0273665600211131,"Cacng2","NS or FC < 0.5",-1.89337080774112
"969","Cacng3","NeuN vs pSyn",-0.581633074994754,3.81058958062203e-05,0.000245393277697221,"Cacng3","Enriched in NeuN FDR < 0.01",-4.41900782437651
"970","Cacng7","NeuN vs pSyn",-0.723250467300797,1.06328712910658e-05,8.71760364017959e-05,"Cacng7","Enriched in NeuN FDR < 0.01",-4.97334944314527
"971","Cacng8","NeuN vs pSyn",-0.650200355688233,9.05019589062996e-05,0.00049889273869336,"Cacng8","Enriched in NeuN FDR < 0.01",-4.04334202043027
"972","Cacul1","NeuN vs pSyn",0.0093636155011591,0.935065242597943,0.949889191238185,"Cacul1","NS or FC < 0.5",0.0291580859063561
"973","Cacybp","NeuN vs pSyn",-0.272391635808567,0.0784705630507045,0.12563911698797,"Cacybp","NS or FC < 0.5",-1.10529323118156
"974","Cadm1","NeuN vs pSyn",-0.330321782743451,0.0422976808280066,0.0750804609589468,"Cadm1","NS or FC < 0.5",-1.37368344423752
"975","Cadm2","NeuN vs pSyn",-0.910981305453087,6.81387565354681e-13,6.84037405886616e-11,"Cadm2","Enriched in NeuN FDR < 0.01",-12.1666057961381
"976","Cadm4","NeuN vs pSyn",-0.561543445371314,2.53261143860728e-06,2.71304660207559e-05,"Cadm4","Enriched in NeuN FDR < 0.01",-5.59643143595488
"977","Cadps","NeuN vs pSyn",-0.967934324651894,1.19966539503e-11,8.60236257467941e-10,"Cadps","Enriched in NeuN FDR < 0.01",-10.9209398684155
"978","Cadps2","NeuN vs pSyn",-0.639946729401893,7.16619052216139e-08,1.33498002820058e-06,"Cadps2","Enriched in NeuN FDR < 0.01",-7.14471164975302
"979","Calb1","NeuN vs pSyn",0.272259453558671,0.120688978099065,0.180536909032905,"Calb1","NS or FC < 0.5",0.91833238996333
"980","Calm1","NeuN vs pSyn",-0.535136514453201,1.07260927085765e-12,1.02010786970514e-10,"Calm1","Enriched in NeuN FDR < 0.01",-11.9695584536298
"981","Calm2","NeuN vs pSyn",-0.552169767232853,1.72900913666894e-11,1.15715537405955e-09,"Calm2","Enriched in NeuN FDR < 0.01",-10.7622027117611
"982","Calm3","NeuN vs pSyn",-0.538075922021367,0.000106941365588453,0.000567694029431063,"Calm3","Enriched in NeuN FDR < 0.01",-3.9708542744741
"983","Caln1","NeuN vs pSyn",-0.526816818850709,0.000647709759432981,0.00239543908165247,"Caln1","Enriched in NeuN FDR < 0.01",-3.18861955912033
"984","Calr","NeuN vs pSyn",-1.0018239390516,1.66586226192206e-12,1.51315768406258e-10,"Calr","Enriched in NeuN FDR < 0.01",-11.7783609101082
"985","Calu","NeuN vs pSyn",-0.116590696375711,0.351773869589135,0.437718897085503,"Calu","NS or FC < 0.5",-0.453736423874362
"986","Caly","NeuN vs pSyn",-0.497797185146979,0.0015856881860588,0.00493683416989705,"Caly","NS or FC < 0.5",-2.79978220944449
"987","Camk1","NeuN vs pSyn",-0.165220665950591,0.193278767869342,0.267956677566288,"Camk1","NS or FC < 0.5",-0.713815851629179
"988","Camk1d","NeuN vs pSyn",-0.269304405233274,0.0216832741618351,0.0428121464274869,"Camk1d","NS or FC < 0.5",-1.66387513896688
"989","Camk1g","NeuN vs pSyn",0.125657988989714,0.287906172569008,0.371976586466608,"Camk1g","NS or FC < 0.5",0.540749023958588
"990","Camk2a","NeuN vs pSyn",-0.250033174848664,0.000643173779572957,0.00238256461600724,"Camk2a","NS or FC < 0.5",-3.19167166889097
"991","Camk2b","NeuN vs pSyn",-0.674808033312874,9.48307349144512e-09,2.41350898578047e-07,"Camk2b","Enriched in NeuN FDR < 0.01",-8.02305088375422
"992","Camk2d","NeuN vs pSyn",0.223089975002768,0.0748051076599873,0.120496371493668,"Camk2d","NS or FC < 0.5",1.12606874768612
"993","Camk2g","NeuN vs pSyn",-0.394306205889061,0.000943593222614086,0.00325519845983897,"Camk2g","NS or FC < 0.5",-3.02521518710806
"994","Camk2n2","NeuN vs pSyn",0.275071953649781,0.034034391244121,0.0622998173425382,"Camk2n2","NS or FC < 0.5",1.46808201299485
"995","Camk4","NeuN vs pSyn",-0.397915712487718,0.00120034457829111,0.00393938004535422,"Camk4","NS or FC < 0.5",-2.92069406481166
"996","Camkk1","NeuN vs pSyn",-0.322285887895939,0.0321019623474738,0.0593010079348653,"Camkk1","NS or FC < 0.5",-1.49346841897734
"997","Camkk2","NeuN vs pSyn",-0.642375477937728,1.73283332363005e-07,2.79632199764691e-06,"Camkk2","Enriched in NeuN FDR < 0.01",-6.76124320884347
"998","Camkmt","NeuN vs pSyn",0.422891386646484,0.00211999489906086,0.00624524092370879,"Camkmt","NS or FC < 0.5",2.67366518402992
"999","Camkv","NeuN vs pSyn",-0.444464349662265,0.000513800420547191,0.0019846886702197,"Camkv","NS or FC < 0.5",-3.28920554459819
"1000","Caml","NeuN vs pSyn",-0.167388629474216,0.161383544641314,0.23032744159994,"Caml","NS or FC < 0.5",-0.792140749885355
"1001","Camsap1","NeuN vs pSyn",-0.383227525381631,0.00173575771776427,0.00529428399016373,"Camsap1","NS or FC < 0.5",-2.76051089504737
"1002","Camsap2","NeuN vs pSyn",-0.275484394408659,0.0272561241481607,0.0519095872003862,"Camsap2","NS or FC < 0.5",-1.56453590127983
"1003","Camsap3","NeuN vs pSyn",0.629507279324195,0.000154858503907072,0.000751825138527886,"Camsap3","Enriched in pSyn FDR < 0.01",3.81006494078501
"1004","Camta1","NeuN vs pSyn",-0.675931948643143,1.27990341006175e-07,2.16148174016971e-06,"Camta1","Enriched in NeuN FDR < 0.01",-6.89282280383651
"1005","Camta2","NeuN vs pSyn",-0.534514522157164,3.89718859557497e-05,0.000250256566887135,"Camta2","Enriched in NeuN FDR < 0.01",-4.40924857700545
"1006","Cand1","NeuN vs pSyn",-0.157750875109056,0.261430104279686,0.343516723700838,"Cand1","NS or FC < 0.5",-0.582644403864263
"1007","Cant1","NeuN vs pSyn",0.548121349851532,7.61118634834172e-05,0.000433041994063397,"Cant1","Enriched in pSyn FDR < 0.01",4.11854764488743
"1008","Canx","NeuN vs pSyn",-0.713618224024322,1.63429836442001e-07,2.66532233258751e-06,"Canx","Enriched in NeuN FDR < 0.01",-6.78666865392825
"1009","Cap1","NeuN vs pSyn",-0.808247069423851,1.94398063079293e-08,4.39403797908634e-07,"Cap1","Enriched in NeuN FDR < 0.01",-7.7113080665608
"1010","Cap2","NeuN vs pSyn",-0.610042222637072,1.37447225146688e-05,0.000107048838031585,"Cap2","Enriched in NeuN FDR < 0.01",-4.86186402348618
"1011","Capn10","NeuN vs pSyn",0.528861433636466,0.000250251459922431,0.00110943176663354,"Capn10","Enriched in pSyn FDR < 0.01",3.60162338024462
"1012","Capn15","NeuN vs pSyn",-0.063340650931708,0.650741897974996,0.722913199090629,"Capn15","NS or FC < 0.5",-0.186591230343822
"1013","Capn2","NeuN vs pSyn",0.298177452843982,0.0385451284890229,0.0693183192472774,"Capn2","NS or FC < 0.5",1.41403050228292
"1014","Capn5","NeuN vs pSyn",0.0499483060436533,0.712221892979198,0.775292144947838,"Capn5","NS or FC < 0.5",0.147384680684338
"1015","Capn7","NeuN vs pSyn",0.508708899583861,0.000185662751804611,0.000867802877679596,"Capn7","Enriched in pSyn FDR < 0.01",3.73127521692967
"1016","Capns1","NeuN vs pSyn",-0.24712386422808,0.118353800017764,0.177570007167137,"Capns1","NS or FC < 0.5",-0.926817793499562
"1017","Caprin1","NeuN vs pSyn",-0.716857398247802,1.95720993683831e-10,9.11515040171865e-09,"Caprin1","Enriched in NeuN FDR < 0.01",-9.7083625879749
"1018","Capza1","NeuN vs pSyn",0.344506608790564,0.00671943768202672,0.016137905538943,"Capza1","NS or FC < 0.5",2.17266706947758
"1019","Capza2","NeuN vs pSyn",-0.309972194141354,0.0119226167340952,0.0258137652031033,"Capza2","NS or FC < 0.5",-1.92362841670494
"1020","Capzb","NeuN vs pSyn",-0.463583237971943,0.00222251271357262,0.00649540961210167,"Capzb","NS or FC < 0.5",-2.6531557460299
"1021","Car10","NeuN vs pSyn",0.0547671242304322,0.722078589020178,0.782814981017196,"Car10","NS or FC < 0.5",0.141415532457529
"1022","Car11","NeuN vs pSyn",-0.468737105242929,0.000264825984746798,0.00116603448937004,"Car11","NS or FC < 0.5",-3.57703940413232
"1023","Car2","NeuN vs pSyn",-0.0430563590738388,0.770300129298991,0.820231192482779,"Car2","NS or FC < 0.5",-0.113340029240143
"1024","Car4","NeuN vs pSyn",1.04026830239783,3.78759701829531e-10,1.58623593408254e-08,"Car4","Enriched in pSyn FDR < 0.01",9.42163623400894
"1025","Car7","NeuN vs pSyn",0.00911582648032744,0.949091465756741,0.961112014471212,"Car7","NS or FC < 0.5",0.0226919317673542
"1026","Carf","NeuN vs pSyn",0.281450792916195,0.0490566748379989,0.0846822806957051,"Carf","NS or FC < 0.5",1.30930189250243
"1027","Carm1","NeuN vs pSyn",-0.177989155667872,0.193009555569519,0.267624514206661,"Carm1","NS or FC < 0.5",-0.714421189290755
"1028","Carmil1","NeuN vs pSyn",0.102550713327548,0.428507479891639,0.516690922303611,"Carmil1","NS or FC < 0.5",0.368041592766894
"1029","Carmil3","NeuN vs pSyn",0.197091800557255,0.0957971300269273,0.148741548340486,"Carmil3","NS or FC < 0.5",1.01864750169535
"1030","Carnmt1","NeuN vs pSyn",0.427447573869576,0.000537451437957647,0.00205583138947813,"Carnmt1","NS or FC < 0.5",3.26966077081666
"1031","Cars","NeuN vs pSyn",-0.141730950656168,0.290935105399551,0.37524606385224,"Cars","NS or FC < 0.5",-0.536203871872754
"1032","Cars2","NeuN vs pSyn",0.552523254846204,0.000249517721078719,0.00110672194891813,"Cars2","Enriched in pSyn FDR < 0.01",3.60289860477647
"1033","Casc3","NeuN vs pSyn",-0.0942053619260106,0.5118092648918,0.596618871974654,"Casc3","NS or FC < 0.5",-0.290891856676725
"1034","Golm2","NeuN vs pSyn",-0.446446821620858,0.00109341141644711,0.00365617029888958,"Golm2","NS or FC < 0.5",-2.96121639589709
"1035","Casd1","NeuN vs pSyn",-0.0964159573984434,0.536706610639422,0.619303221855323,"Casd1","NS or FC < 0.5",-0.270263055455387
"1036","Cask","NeuN vs pSyn",0.179216228571002,0.170399693393817,0.241424059873473,"Cask","NS or FC < 0.5",0.768531191010006
"1037","Caskin1","NeuN vs pSyn",-0.128438439226919,0.306213595462925,0.391930845021608,"Caskin1","NS or FC < 0.5",-0.513975531131386
"1038","Casp2","NeuN vs pSyn",0.321401564639539,0.0109126669754948,0.024024353343956,"Casp2","NS or FC < 0.5",1.96206909806473
"1039","Casp9","NeuN vs pSyn",0.323857703514617,0.00921522823771245,0.0208932464561435,"Casp9","NS or FC < 0.5",2.03549390394447
"1040","Castor2","NeuN vs pSyn",0.0465543230535848,0.686245362464547,0.753926015122416,"Castor2","NS or FC < 0.5",0.163520577423982
"1041","Cat","NeuN vs pSyn",0.374927998508388,0.00542841640887412,0.0134704043543471,"Cat","NS or FC < 0.5",2.26532684540068
"1042","Catip","NeuN vs pSyn",0.61323497969223,2.91754658477446e-05,0.000196423497715627,"Catip","Enriched in pSyn FDR < 0.01",4.53498220080137
"1043","Catsperz","NeuN vs pSyn",0.259349687268988,0.0380918805038277,0.068626149621552,"Catsperz","NS or FC < 0.5",1.41916758674372
"1044","Cav2","NeuN vs pSyn",0.24662617286025,0.0522230453483555,0.0892106664251072,"Cav2","NS or FC < 0.5",1.28213780621237
"1045","Cbarp","NeuN vs pSyn",-0.65767191386272,7.8999394053931e-08,1.44485733861795e-06,"Cbarp","Enriched in NeuN FDR < 0.01",-7.10237623984935
"1046","Cbfa2t2","NeuN vs pSyn",-0.29118942257109,0.0134361402049102,0.0285435049967936,"Cbfa2t2","NS or FC < 0.5",-1.87172547298301
"1047","Cbfa2t3","NeuN vs pSyn",-0.117728804598001,0.306550375204618,0.39208074298767,"Cbfa2t3","NS or FC < 0.5",-0.513498147978451
"1048","Cbfb","NeuN vs pSyn",0.537510294674221,0.000633886903015355,0.00235492112201634,"Cbfb","Enriched in pSyn FDR < 0.01",3.19798822126308
"1049","Cbl","NeuN vs pSyn",0.123317879019089,0.307556177461436,0.393147999910027,"Cbl","NS or FC < 0.5",0.51207554547174
"1050","Cbln2","NeuN vs pSyn",-0.179426655423692,0.230622594197414,0.310579093542053,"Cbln2","NS or FC < 0.5",-0.637098146934751
"1051","Cbr1","NeuN vs pSyn",-0.210585987305673,0.0950532894859768,0.147713531218748,"Cbr1","NS or FC < 0.5",-1.02203284901539
"1052","Cbr4","NeuN vs pSyn",0.614798216402491,1.61606098324672e-05,0.000122492541809011,"Cbr4","Enriched in pSyn FDR < 0.01",4.79154225483135
"1053","Cbwd1","NeuN vs pSyn",0.416799668158643,0.00153995657229433,0.00482772645061737,"Cbwd1","NS or FC < 0.5",2.81249152635761
"1054","Cbx1","NeuN vs pSyn",-0.144752075121708,0.283932604571479,0.367789402480762,"Cbx1","NS or FC < 0.5",-0.54678473367197
"1055","Cbx3","NeuN vs pSyn",-0.621406728451773,6.40538711589662e-06,5.80468130312196e-05,"Cbx3","Enriched in NeuN FDR < 0.01",-5.19345461811019
"1056","Cbx4","NeuN vs pSyn",-0.375788953760987,0.00398867309427399,0.0104456989584828,"Cbx4","NS or FC < 0.5",-2.39917155636269
"1057","Cbx5","NeuN vs pSyn",-0.338560561761827,0.0253641368299755,0.0488104315780252,"Cbx5","NS or FC < 0.5",-1.59577991262342
"1058","Cbx7","NeuN vs pSyn",0.173546376585642,0.206963436355051,0.284029650629084,"Cbx7","NS or FC < 0.5",0.684106373344243
"1059","Cbx8","NeuN vs pSyn",-0.145279376246843,0.284628282829599,0.36853203430287,"Cbx8","NS or FC < 0.5",-0.545721947306768
"1060","Cby1","NeuN vs pSyn",-0.123696494011323,0.374921852448558,0.461564100950092,"Cby1","NS or FC < 0.5",-0.426059245838134
"1061","Cc2d1a","NeuN vs pSyn",0.445245629592017,0.00193102861029655,0.00577710049471168,"Cc2d1a","NS or FC < 0.5",2.71421129162616
"1062","Cc2d1b","NeuN vs pSyn",0.395328095612863,0.00749650233205509,0.0176843077206574,"Cc2d1b","NS or FC < 0.5",2.12514131956823
"1063","Ccar1","NeuN vs pSyn",-0.0893114650989289,0.511523841453734,0.596491727869707,"Ccar1","NS or FC < 0.5",-0.291134119585261
"1064","Ccar2","NeuN vs pSyn",-0.0337491199172344,0.800431592855193,0.84593513176356,"Ccar2","NS or FC < 0.5",-0.0966757781918733
"1065","Ccdc107","NeuN vs pSyn",0.228195669532735,0.0901068719849963,0.141070107153776,"Ccdc107","NS or FC < 0.5",1.04524208636438
"1066","Ccdc112","NeuN vs pSyn",0.66331255970942,9.74145703531816e-07,1.20499617815372e-05,"Ccdc112","Enriched in pSyn FDR < 0.01",6.01137608058818
