"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"194","GRIN1","NeuN vs pSyn",-1.13889774592725,1.24411411160128e-15,3.56687515796088e-12,"GRIN1","Enriched in NeuN FDR < 0.01",-14.9051397838205
"195","GRIN2A","NeuN vs pSyn",-0.199070455291159,0.156264503175278,0.274199027026819,"GRIN2A","NS or FC < 0.5",-0.806139664501072
"196","GRIN2B","NeuN vs pSyn",-0.449852468278156,0.0450711302259337,0.117258124012485,"GRIN2B","NS or FC < 0.5",-1.34610155120943
"197","GRINA","NeuN vs pSyn",-0.55627595057977,0.0774308785433482,0.167458633731792,"GRINA",NA,-1.11108581313265
"198","GRM1","NeuN vs pSyn",-0.0303769082976252,0.913723192596829,0.943902615844982,"GRM1","NS or FC < 0.5",-0.0391853514601347
"199","GRM3","NeuN vs pSyn",0.369627904950289,0.101162519259612,0.202484576437707,"GRM3","NS or FC < 0.5",0.994980363917149
"200","GRM4","NeuN vs pSyn",0.255867416268942,0.0691239196305407,0.15519050711101,"GRM4","NS or FC < 0.5",1.16037164342195
"201","GRM5","NeuN vs pSyn",-0.684533784900545,0.00319684137102352,0.0215993971973082,"GRM5","Enriched in NeuN FDR < 0.05",-2.49527891311785
"202","GRM7","NeuN vs pSyn",0.511158373142433,0.00444217196739942,0.0266809504829626,"GRM7","Enriched in pSyn FDR < 0.05",2.35240463285486
"203","GRM8","NeuN vs pSyn",0.608990188917734,0.00266861169963648,0.0195508766853266,"GRM8","Enriched in pSyn FDR < 0.05",2.57371461428798
"204","GSTA2","NeuN vs pSyn",0.54612466589404,0.0808817737366648,0.172763617641452,"GSTA2",NA,1.09214933323803
"205","GSTM3","NeuN vs pSyn",0.363472707533079,0.0149063937782976,0.0579583059451291,"GSTM3","NS or FC < 0.5",1.82662741031073
"206","GSTM4","NeuN vs pSyn",0.434935737523321,0.0118584788122716,0.0499240216663475,"GSTM4","NS or FC < 0.5",1.92597101803818
"207","GSTT2","NeuN vs pSyn",0.112998166124951,0.475093914357329,0.597694829554206,"GSTT2","NS or FC < 0.5",0.32322053257376
"208","GUCY1A2","NeuN vs pSyn",0.0888323623343827,0.539633480339474,0.656862095159894,"GUCY1A2","NS or FC < 0.5",0.267901113344804
"209","GUCY1B1","NeuN vs pSyn",-0.198558878827773,0.583888776188538,0.694647073974942,"GUCY1B1","NS or FC < 0.5",-0.233669872901192
"210","GUK1","NeuN vs pSyn",-0.290227696524658,0.433190634637721,0.558852954630124,"GUK1","NS or FC < 0.5",-0.363320941172122
"211","HMGCR","NeuN vs pSyn",0.137358851544717,0.611283059898032,0.717473471367764,"HMGCR","NS or FC < 0.5",0.213757639372573
"212","HRH1","NeuN vs pSyn",0.19595975552925,0.243381994125937,0.3743434426819,"HRH1","NS or FC < 0.5",0.613711554869323
"213","HTR1E","NeuN vs pSyn",0.333376541786217,0.0427148371915647,0.112869528320936,"HTR1E","NS or FC < 0.5",1.36942124461976
"214","IFNAR2","NeuN vs pSyn",0.350111163954407,0.0110215778262424,0.0476844018528728,"IFNAR2","NS or FC < 0.5",1.95775622833548
"215","IGF1R","NeuN vs pSyn",0.241467146934035,0.143702781337065,0.259008303076299,"IGF1R","NS or FC < 0.5",0.842534826106204
"216","IGF2R","NeuN vs pSyn",0.436877558002157,0.051460199156358,0.128292513896764,"IGF2R","NS or FC < 0.5",1.28852853735731
"217","IMPDH1","NeuN vs pSyn",-0.0687654425387752,0.630618829294037,0.732669532724303,"IMPDH1","NS or FC < 0.5",-0.200233066039091
"218","IMPDH2","NeuN vs pSyn",0.219602120043836,0.0669698672732451,0.15168435787496,"IMPDH2","NS or FC < 0.5",1.17412056178585
"219","MAOB","NeuN vs pSyn",-0.380747406311508,0.06318703112036,0.146527811988735,"MAOB","NS or FC < 0.5",-1.19937204973706
"220","NQO2","NeuN vs pSyn",-0.240507716393282,0.173724754720671,0.29490346222545,"NQO2","NS or FC < 0.5",-0.760138292821827
"221","NPY1R","NeuN vs pSyn",-0.229611317649387,0.146808233357711,0.263007209979102,"NPY1R","NS or FC < 0.5",-0.833249587461145
"222","OPRD1","NeuN vs pSyn",0.287576934240756,0.133090658343225,0.24470131517958,"OPRD1","NS or FC < 0.5",0.875852426661822
"223","OPRK1","NeuN vs pSyn",0.139550990833578,0.410669210235084,0.537702219094528,"OPRK1","NS or FC < 0.5",0.386507856986288
"224","P4HA1","NeuN vs pSyn",-0.0369779242305182,0.783474887488617,0.850630369370513,"P4HA1","NS or FC < 0.5",-0.105974919297376
"225","P4HB","NeuN vs pSyn",-0.203238578305413,0.131024065130981,0.242248061950036,"P4HB","NS or FC < 0.5",-0.88264893034626
"226","PAM","NeuN vs pSyn",-0.110572055209761,0.66256435032474,0.758259130992615,"PAM","NS or FC < 0.5",-0.178771935302475
"227","PC","NeuN vs pSyn",0.133531047734442,0.358696743561535,0.489737700097296,"PC","NS or FC < 0.5",0.445272566060793
"228","PDE4C","NeuN vs pSyn",-0.00697943692979241,0.968228075259428,0.980371099084719,"PDE4C","NS or FC < 0.5",-0.0140223284773338
"229","PDE1B","NeuN vs pSyn",-0.347157906014782,0.110410952436021,0.21581843331881,"PDE1B","NS or FC < 0.5",-0.95698784375718
"230","PDHB","NeuN vs pSyn",0.277345862941569,0.331272448799806,0.463146022777492,"PDHB","NS or FC < 0.5",0.479814681932002
"231","PGR","NeuN vs pSyn",0.358778288354984,0.14060804819215,0.255141312763858,"PGR","NS or FC < 0.5",0.851989820245029
"232","SERPINF2","NeuN vs pSyn",0.62065472180505,0.0315921889810085,0.0933343906027611,"SERPINF2","Enriched in pSyn P < 0.05",1.5004202813618
"233","POLR2A","NeuN vs pSyn",-0.351020373736838,0.183155710874711,0.305650420883468,"POLR2A","NS or FC < 0.5",-0.737179535297516
"234","POLR2B","NeuN vs pSyn",0.0394028440025585,0.883972940400217,0.922029015326493,"POLR2B","NS or FC < 0.5",0.053561029121244
"235","POR","NeuN vs pSyn",-0.184064548349663,0.186515919723985,0.309511899026951,"POR","NS or FC < 0.5",-0.729284093864878
"236","PPIB","NeuN vs pSyn",0.263678246390709,0.113772856054077,0.219211544561182,"PPIB","NS or FC < 0.5",0.943961339628703
"237","PPP3CA","NeuN vs pSyn",0.0740278435775415,0.570690356440563,0.683540976987227,"PPP3CA","NS or FC < 0.5",0.24359946612291
"238","PPP3R1","NeuN vs pSyn",-0.492991290718157,0.00902235054719483,0.0420291007911405,"PPP3R1","NS or FC < 0.5",-2.04468030317992
"239","PRRG1","NeuN vs pSyn",0.619868401571912,4.01812445779961e-05,0.00104726934731923,"PRRG1","Enriched in pSyn FDR < 0.01",4.39597661549755
"240","PTGDS","NeuN vs pSyn",-0.187448611480447,0.255168841971312,0.3875520412847,"PTGDS","NS or FC < 0.5",-0.593172357325708
"241","RPL4","NeuN vs pSyn",-0.0141920055455884,0.976495777077408,0.985432380457912,"RPL4","NS or FC < 0.5",-0.0103296305081748
"242","RPL5","NeuN vs pSyn",-0.405208442891712,0.0240161462853459,0.0777915271919862,"RPL5","NS or FC < 0.5",-1.61949667975083
"243","RPL6","NeuN vs pSyn",-0.403468772614749,0.0776808178739668,0.167830372904795,"RPL6","NS or FC < 0.5",-1.10968621054237
"244","RPL7","NeuN vs pSyn",-0.731469859345137,0.0112163298054032,0.0481635809567013,"RPL7","Enriched in NeuN FDR < 0.05",-1.95014922917762
"245","RPL7A","NeuN vs pSyn",-0.507848284760372,0.0144536284120927,0.0570188797754719,"RPL7A","Enriched in NeuN P < 0.05",-1.84002311473854
"246","RPL12","NeuN vs pSyn",-0.212081774284665,0.301846756987709,0.433926785367088,"RPL12","NS or FC < 0.5",-0.520213485803248
"247","RPL23","NeuN vs pSyn",0.0637401164468688,0.693073598037561,0.781802861379363,"RPL23","NS or FC < 0.5",0.159220644862318
"248","RPL18A","NeuN vs pSyn",-0.464560032207681,0.00920887135830981,0.0425833654045566,"RPL18A","NS or FC < 0.5",-2.03579359378731
"249","RPL19","NeuN vs pSyn",-0.182870047142475,0.485954158295453,0.60769461362799,"RPL19","NS or FC < 0.5",-0.313404697277477
"250","RPL21","NeuN vs pSyn",-0.616093722808456,0.0199005260399426,0.0694097422828655,"RPL21","Enriched in NeuN P < 0.05",-1.70113544352874
"251","RPL17","NeuN vs pSyn",-0.52364569334906,0.000447001813284182,0.00572122410127567,"RPL17","Enriched in NeuN FDR < 0.01",-3.3496907151282
"252","RPL24","NeuN vs pSyn",-0.216177143171614,0.567045984354738,0.680312806728289,"RPL24","NS or FC < 0.5",-0.2463817207513
"253","RPL26","NeuN vs pSyn",-0.727175804790854,0.00321561175553963,0.0216728562480711,"RPL26","Enriched in NeuN FDR < 0.05",-2.49273639232572
"254","RPL27","NeuN vs pSyn",-0.702977667094276,0.00986586861406781,0.0441261005324699,"RPL27","Enriched in NeuN FDR < 0.05",-2.00586467243006
"255","RPL30","NeuN vs pSyn",-0.375686414136912,0.115053103679015,0.221104108381008,"RPL30","NS or FC < 0.5",-0.939101661284872
"256","RPL28","NeuN vs pSyn",-0.339364344794317,0.123158742456045,0.232021515549799,"RPL28","NS or FC < 0.5",-0.909534754221493
"257","RPL29","NeuN vs pSyn",-0.263862418765791,0.31517994209107,0.44727717918284,"RPL29","NS or FC < 0.5",-0.501441428607433
"258","RPL34","NeuN vs pSyn",-0.649902721464357,0.0114425033361367,0.0488421693271026,"RPL34","Enriched in NeuN FDR < 0.05",-1.94147895227925
"259","RPL35A","NeuN vs pSyn",-0.495344984614804,0.0739911961762379,0.16251232847595,"RPL35A","NS or FC < 0.5",-1.13081995161412
"260","RPL37","NeuN vs pSyn",-0.451527810925004,0.000999629222321668,0.0102096311522826,"RPL37","NS or FC < 0.5",-3.00016105655965
"261","RPL37A","NeuN vs pSyn",-0.266064554255403,0.00320763012082986,0.0216494938831859,"RPL37A","NS or FC < 0.5",-2.49381571699133
"262","RPL39","NeuN vs pSyn",-0.474690322928607,0.0144490641379215,0.0570188797754719,"RPL39","NS or FC < 0.5",-1.84016028113572
"263","RPL36AL","NeuN vs pSyn",0.36660895227315,0.0103522317574629,0.0454747422604383,"RPL36AL","NS or FC < 0.5",1.98496601392995
"264","ATP2B2","NeuN vs pSyn",-0.4649126710377,0.158127594792572,0.276434033091648,"ATP2B2","NS or FC < 0.5",-0.800992334872363
"265","ATP2B3","NeuN vs pSyn",-0.254049731559766,0.33262240267149,0.464323481371497,"ATP2B3","NS or FC < 0.5",-0.478048503676463
"266","LMO3","NeuN vs pSyn",-0.560788802892744,0.0476310063770334,0.121942748846154,"LMO3","Enriched in NeuN P < 0.05",-1.32211024235205
"267","TSR3","NeuN vs pSyn",0.315556324797328,0.098439276175757,0.198704852230784,"TSR3","NS or FC < 0.5",1.0068315883259
"268","ZNF429","NeuN vs pSyn",0.711124192839273,0.0366386454465541,0.102781796962104,"ZNF429","Enriched in pSyn P < 0.05",1.43606059084374
"269","STX16","NeuN vs pSyn",-0.00749189911858191,0.958782722413721,0.973982084527675,"STX16","NS or FC < 0.5",-0.0182798007001168
"270","UBE2W","NeuN vs pSyn",-0.100959374867795,0.669705669354059,0.764248170640077,"UBE2W","NS or FC < 0.5",-0.174116024553798
"271","NDUFV3","NeuN vs pSyn",-0.634349352710932,0.000124115364349317,0.00233592176973408,"NDUFV3","Enriched in NeuN FDR < 0.01",-3.9061744534803
"272","GRB10","NeuN vs pSyn",0.508925604572108,0.0575495706092788,0.138186448020773,"GRB10",NA,1.23995791239416
"273","GALK2","NeuN vs pSyn",0.459471915789159,0.0654336070852878,0.149599801844912,"GALK2","NS or FC < 0.5",1.18419913817547
"274","TIMM50","NeuN vs pSyn",0.32406125392664,0.12103856713724,0.229011515581979,"TIMM50","NS or FC < 0.5",0.917076226161946
"275","ETFRF1","NeuN vs pSyn",0.461848061011493,0.0645190460674101,0.148445119200651,"ETFRF1","NS or FC < 0.5",1.19031206240401
"276","ZNF425","NeuN vs pSyn",0.730469155715023,0.00121949804785074,0.0116414014534564,"ZNF425","Enriched in pSyn FDR < 0.05",2.91381889056003
"277","SPOPL","NeuN vs pSyn",0.458958004470331,0.0804352102207329,0.172138154543051,"SPOPL","NS or FC < 0.5",1.09455379879931
"278","ZNF470","NeuN vs pSyn",-0.331598948304983,0.0451432602687369,0.117268855805317,"ZNF470","NS or FC < 0.5",-1.34540707916185
"279","C4orf3","NeuN vs pSyn",-0.093718874212451,0.699835887156604,0.78720678055496,"C4orf3","NS or FC < 0.5",-0.155003790926465
"280","ATP1B1","NeuN vs pSyn",-0.482905109574408,0.0960621954305457,0.195234154749084,"ATP1B1","NS or FC < 0.5",-1.01744749210393
"281","TOMM5","NeuN vs pSyn",0.0558643916791294,0.752250822942509,0.827909063100258,"TOMM5","NS or FC < 0.5",0.123637328480943
"282","DENND6B","NeuN vs pSyn",-0.277659010693288,0.0621569405742924,0.144763565090574,"DENND6B","NS or FC < 0.5",-1.20651037008233
"283","PIM3","NeuN vs pSyn",0.552133770069198,0.0629702924156287,0.14614341205257,"PIM3",NA,1.20086428995665
"284","ARMH4","NeuN vs pSyn",0.516836118830166,0.00710844811740772,0.0361465038853443,"ARMH4","Enriched in pSyn FDR < 0.05",2.14822520202838
"285","TTC3","NeuN vs pSyn",-0.560980662850879,0.180771767192111,0.30290628669771,"TTC3",NA,-0.742869396372324
"286","AFAP1L2","NeuN vs pSyn",0.495488633997449,0.00695807547842823,0.035644078135772,"AFAP1L2","NS or FC < 0.5",2.15751086450951
"287","ATP5F1A","NeuN vs pSyn",-0.554628611329947,0.0159228111991672,0.0604372892836976,"ATP5F1A","Enriched in NeuN P < 0.05",-1.79798025440585
"288","C9orf47","NeuN vs pSyn",0.438107609972673,0.0444411657746999,0.116252575069402,"C9orf47","NS or FC < 0.5",1.35221455722715
"289","PLEKHA1","NeuN vs pSyn",-0.63007542473664,0.0165775702761106,0.062046858983824,"PLEKHA1","Enriched in NeuN P < 0.05",-1.78047912233845
"290","GPM6B","NeuN vs pSyn",-0.137389778729772,0.71017821453021,0.79503355761738,"GPM6B","NS or FC < 0.5",-0.148632654273817
"291","EXOSC10","NeuN vs pSyn",0.159824248696982,0.315123769100821,0.44727717918284,"EXOSC10","NS or FC < 0.5",0.501518837701901
"292","RPLP0","NeuN vs pSyn",-0.0919601779811583,0.655680722412351,0.752838058132243,"RPLP0","NS or FC < 0.5",-0.183307584784016
"293","GMPR2","NeuN vs pSyn",0.360908208819077,0.14099107195159,0.255566746018045,"GMPR2","NS or FC < 0.5",0.850808387521367
"294","HCFC1R1","NeuN vs pSyn",-0.0792191104527396,0.61693033490246,0.722229183407658,"HCFC1R1","NS or FC < 0.5",-0.209763874663059
"295","PFKL","NeuN vs pSyn",-0.407675958101339,0.0642226924494848,0.148051293958193,"PFKL","NS or FC < 0.5",-1.19231149117932
"296","ATP5MC1","NeuN vs pSyn",0.213654158157095,0.0459055778791396,0.118961697902525,"ATP5MC1","NS or FC < 0.5",1.33813454115223
"297","ECHDC1","NeuN vs pSyn",0.586620426434721,0.13353316322313,0.245252773197126,"ECHDC1",NA,0.874410863016995
"298","ATP5MC2","NeuN vs pSyn",-0.285311637546228,0.108333452527072,0.21317227755327,"ATP5MC2","NS or FC < 0.5",-0.965237415908594
"299","AFTPH","NeuN vs pSyn",0.504082354230552,0.00129497156818218,0.0121058716010505,"AFTPH","Enriched in pSyn FDR < 0.05",2.88773976665388
"300","SUMO4","NeuN vs pSyn",0.347038010965521,0.028518913813382,0.0868902506939067,"SUMO4","NS or FC < 0.5",1.54486701927731
"301","LCLAT1","NeuN vs pSyn",0.643595225879049,0.00682425708765105,0.0350839421463758,"LCLAT1","Enriched in pSyn FDR < 0.05",2.16594462052091
"302","ATP5MC3","NeuN vs pSyn",-0.703136095549077,0.0206432797450914,0.0710495594587959,"ATP5MC3","Enriched in NeuN P < 0.05",-1.68522130210108
"303","ZFYVE27","NeuN vs pSyn",0.0945865085503711,0.468315255900827,0.591653865452851,"ZFYVE27","NS or FC < 0.5",0.329461694351965
"304","EXOSC3","NeuN vs pSyn",-0.0467106318737216,0.815062473808298,0.873020216341864,"EXOSC3","NS or FC < 0.5",-0.0888091017013022
"305","ZNF787","NeuN vs pSyn",0.603511450613057,0.00382227508655646,0.024031716388503,"ZNF787","Enriched in pSyn FDR < 0.05",2.41767806027567
"306","INPP5J","NeuN vs pSyn",0.0960477337515037,0.515379634046458,0.634614206504451,"INPP5J","NS or FC < 0.5",0.287872747205365
"307","THOC5","NeuN vs pSyn",0.134483369960708,0.450775903683055,0.575838934736069,"THOC5","NS or FC < 0.5",0.34603930730468
"308","CBY1","NeuN vs pSyn",0.615925393019972,7.66503478815159e-05,0.00165645638725859,"CBY1","Enriched in pSyn FDR < 0.01",4.11548586973746
"309","GPATCH8","NeuN vs pSyn",0.198690883032581,0.417829805747135,0.544252538040231,"GPATCH8","NS or FC < 0.5",0.379000583001464
"310","ERICH3","NeuN vs pSyn",0.2570074835652,0.294629010974563,0.426114700419072,"ERICH3","NS or FC < 0.5",0.530724492096766
"311","RPLP1","NeuN vs pSyn",-0.262771362131371,0.146306865518147,0.262327569381192,"RPLP1","NS or FC < 0.5",-0.834735293924671
"312","BICD1","NeuN vs pSyn",-0.239321958439821,0.319824159400565,0.451766726064093,"BICD1","NS or FC < 0.5",-0.495088732903575
"313","CACNA1I","NeuN vs pSyn",-0.0801085514078462,0.576704852275732,0.688922004781051,"CACNA1I","NS or FC < 0.5",-0.239046394509495
"314","SMAD2","NeuN vs pSyn",-0.150493007003982,0.218221719255872,0.34597695987461,"SMAD2","NS or FC < 0.5",-0.661102026966937
"315","STUM","NeuN vs pSyn",0.375006831306415,0.233681062845954,0.362871168860321,"STUM","NS or FC < 0.5",0.631376480738874
"316","LDLRAD4","NeuN vs pSyn",0.475226595262499,0.0373056625030474,0.103873746581,"LDLRAD4","NS or FC < 0.5",1.42822524306581
"317","C11orf49","NeuN vs pSyn",-0.111172238169514,0.67029525275526,0.764467988056476,"C11orf49","NS or FC < 0.5",-0.173733856407401
"318","UQCR10","NeuN vs pSyn",0.332463161209079,0.0558283147372256,0.135351058703959,"UQCR10","NS or FC < 0.5",1.2531454817926
"319","ATP5PF","NeuN vs pSyn",-0.265059587400227,0.284359793603029,0.416161065982585,"ATP5PF","NS or FC < 0.5",-0.546131809667806
"320","OSBPL8","NeuN vs pSyn",0.172516143412498,0.333526958612703,0.465388510043944,"OSBPL8","NS or FC < 0.5",0.476869056789253
"321","GLE1","NeuN vs pSyn",0.600299672888935,0.00430560479904562,0.026170281980111,"GLE1","Enriched in pSyn FDR < 0.05",2.36596583551355
"322","KLHL31","NeuN vs pSyn",0.789103210168601,0.00780814089003653,0.0386408629431555,"KLHL31","Enriched in pSyn FDR < 0.05",2.10745235886424
"323","SMARCD3","NeuN vs pSyn",-0.029585171810188,0.846199412760922,0.894782536163842,"SMARCD3","NS or FC < 0.5",-0.0725272803930243
"324","DMAC2L","NeuN vs pSyn",0.761903646736061,0.000582163365335039,0.00677562531156518,"DMAC2L","Enriched in pSyn FDR < 0.01",3.23495512753588
"325","DLGAP1","NeuN vs pSyn",-0.705825563841089,0.0255093202810239,0.0808421752900097,"DLGAP1","Enriched in NeuN P < 0.05",-1.59330111340642
"326","MED15","NeuN vs pSyn",0.0190423564357151,0.883821919174097,0.921983302221517,"MED15","NS or FC < 0.5",0.0536352319451275
"327","MANBAL","NeuN vs pSyn",0.286308545488814,0.0499819240433962,0.125626688690021,"MANBAL","NS or FC < 0.5",1.30118702981528
"328","OGDH","NeuN vs pSyn",0.148977075812536,0.344159877202473,0.475597542387286,"OGDH","NS or FC < 0.5",0.463239761914475
"329","RPLP2","NeuN vs pSyn",-0.201074845429077,0.248466051024728,0.379625069814569,"RPLP2","NS or FC < 0.5",-0.604732942382717
"330","NOMO3","NeuN vs pSyn",-0.537994711852137,0.000304777680768323,0.00431860433655412,"NOMO3","Enriched in NeuN FDR < 0.01",-3.51601684006888
"331","GRK6","NeuN vs pSyn",0.371226242676126,0.078726714785042,0.169621361188914,"GRK6","NS or FC < 0.5",1.10387787100808
"332","QSOX1","NeuN vs pSyn",0.585334075318548,0.0093786002476876,0.0429756743368999,"QSOX1","Enriched in pSyn FDR < 0.05",2.027861975061
"333","ZNF740","NeuN vs pSyn",0.729364583946815,1.23669545753349e-06,9.66983420931416e-05,"ZNF740","Enriched in pSyn FDR < 0.01",5.90773723440188
"334","RNASEK","NeuN vs pSyn",-0.0635626351121834,0.799800317311051,0.862823461045621,"RNASEK","NS or FC < 0.5",-0.0970184279014081
"335","SPDYE3","NeuN vs pSyn",0.242539347435901,0.445009773762256,0.570421619095256,"SPDYE3","NS or FC < 0.5",0.351630450492323
"336","FGFRL1","NeuN vs pSyn",0.393604926750404,0.0504548918384803,0.126372313541866,"FGFRL1","NS or FC < 0.5",1.29709672049813
"337","DPP10","NeuN vs pSyn",-0.381356989899224,0.0945661870055377,0.19296886700703,"DPP10","NS or FC < 0.5",-1.02426412175825
"338","PLA2G6","NeuN vs pSyn",0.647796125690527,9.82861596686984e-06,0.00038956647894492,"PLA2G6","Enriched in pSyn FDR < 0.01",5.00750763377215
"339","METRNL","NeuN vs pSyn",0.559660961763417,0.0181035032053087,0.0656719658662423,"METRNL","Enriched in pSyn P < 0.05",1.74223737675955
"340","OR2F2","NeuN vs pSyn",0.366933549831118,0.18162307240556,0.30406927655943,"OR2F2","NS or FC < 0.5",0.7408289819056
"341","NCK2","NeuN vs pSyn",-0.455022812830187,0.0415965668587553,0.111316761528362,"NCK2","NS or FC < 0.5",-1.38094251206137
"342","OR5L1","NeuN vs pSyn",0.199935715721061,0.186820334596876,0.309722763659933,"OR5L1","NS or FC < 0.5",0.728575854430453
"343","RPS3","NeuN vs pSyn",-0.330222546287828,0.101183433266977,0.202484576437707,"RPS3","NS or FC < 0.5",-0.994890588580287
"344","OR56A4","NeuN vs pSyn",0.704675719268785,0.00862065047710656,0.0408069426271841,"OR56A4","Enriched in pSyn FDR < 0.05",2.06445996295027
"345","CHD3","NeuN vs pSyn",-0.52547106712173,0.0148084872537765,0.0577631740905811,"CHD3","Enriched in NeuN P < 0.05",-1.82948930413191
"346","SREBF1","NeuN vs pSyn",0.299130231130424,0.0716939345592649,0.158927714212432,"SREBF1","NS or FC < 0.5",1.14451758490217
"347","OR4F6","NeuN vs pSyn",0.671832104012301,0.00652728813902506,0.0342115815257493,"OR4F6","Enriched in pSyn FDR < 0.05",2.18526721549055
