genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
MTHFR,0.0,1.0,0.0,0.0,0.0,0.0
MTHFSD,0.0,1.0,1.0,0.0,0.0,0.0
MTMR11,0.0,0.0,0.0,1.0,0.0,0.0
MTMR3,0.0,1.0,0.0,1.0,0.0,0.0
MTNR1B,0.0,1.0,0.0,1.0,0.0,0.0
MTOR,0.0,0.0,0.0,1.0,0.0,0.0
MTRFR,0.0,0.0,0.0,1.0,0.0,0.0
MTSS1,0.0,1.0,0.0,0.0,0.0,0.0
MTUS2,0.0,1.0,0.0,0.0,0.0,0.0
MTX2,0.0,1.0,0.0,0.0,0.0,0.0
MUC12,0.0,1.0,0.0,0.0,0.0,0.0
MUC16,1.0,0.0,0.0,0.0,0.0,0.0
MUC17,0.0,1.0,0.0,0.0,0.0,0.0
MUC2,1.0,0.0,0.0,0.0,0.0,0.0
MUC21,0.0,1.0,0.0,0.0,0.0,0.0
MUC22,1.0,1.0,1.0,1.0,0.0,0.0
MUC5AC,1.0,0.0,0.0,0.0,0.0,0.0
MUCL3,0.0,1.0,1.0,0.0,0.0,0.0
MX1,0.0,1.0,1.0,1.0,0.0,0.0
MXD1,0.0,1.0,0.0,0.0,0.0,0.0
MXI1,0.0,1.0,0.0,0.0,0.0,0.0
MYBL2,0.0,0.0,0.0,1.0,0.0,0.0
MYBPC3,0.0,1.0,0.0,0.0,0.0,0.0
MYC,1.0,0.0,0.0,1.0,0.0,0.0
MYCN,0.0,1.0,0.0,1.0,0.0,0.0
MYD88,0.0,0.0,0.0,0.0,1.0,0.0
MYEOV,0.0,1.0,0.0,1.0,0.0,0.0
MYH11,0.0,1.0,1.0,0.0,0.0,0.0
MYH14,0.0,1.0,0.0,0.0,0.0,0.0
MYH6,0.0,1.0,0.0,0.0,0.0,0.0
MYH7,0.0,1.0,0.0,0.0,0.0,0.0
MYH7B,0.0,1.0,0.0,0.0,0.0,0.0
MYH9,0.0,1.0,0.0,0.0,0.0,0.0
MYL2,0.0,1.0,1.0,0.0,0.0,0.0
MYL3,0.0,1.0,0.0,0.0,0.0,0.0
MYL4,0.0,1.0,0.0,0.0,0.0,0.0
MYL7,0.0,0.0,0.0,1.0,0.0,0.0
MYLK,0.0,1.0,0.0,0.0,0.0,0.0
MYLK2,0.0,1.0,0.0,0.0,0.0,0.0
MYLK3,0.0,1.0,0.0,0.0,0.0,0.0
MYNN,0.0,1.0,0.0,0.0,1.0,0.0
MYO15A,0.0,1.0,0.0,0.0,0.0,0.0
MYO16,0.0,1.0,0.0,1.0,0.0,0.0
MYO18B,0.0,1.0,0.0,0.0,0.0,0.0
MYO1B,0.0,0.0,0.0,0.0,0.0,1.0
MYO5C,0.0,0.0,0.0,1.0,0.0,0.0
MYO6,0.0,1.0,0.0,0.0,0.0,0.0
MYO9B,1.0,1.0,0.0,0.0,0.0,0.0
MYOCD,0.0,1.0,0.0,0.0,0.0,0.0
MYOG,0.0,1.0,0.0,0.0,0.0,0.0
MYOM1,0.0,1.0,0.0,0.0,0.0,0.0
MYOT,0.0,1.0,0.0,0.0,0.0,0.0
MYOZ2,0.0,1.0,0.0,0.0,0.0,0.0
MYPN,0.0,1.0,0.0,0.0,0.0,0.0
MYRF,0.0,1.0,0.0,0.0,0.0,0.0
MYT1,1.0,0.0,0.0,0.0,0.0,0.0
MYT1L,0.0,1.0,0.0,0.0,0.0,0.0
MYZAP,0.0,1.0,0.0,0.0,0.0,0.0
N4BP2L1,0.0,1.0,1.0,0.0,0.0,0.0
N4BP2L2,0.0,1.0,1.0,0.0,0.0,0.0
NAA16,0.0,1.0,0.0,0.0,0.0,0.0
NAA38,0.0,1.0,0.0,0.0,0.0,0.0
NAB1,0.0,0.0,0.0,0.0,0.0,1.0
NAB2,1.0,0.0,0.0,0.0,0.0,0.0
NACA,0.0,1.0,0.0,0.0,0.0,0.0
NACC1,0.0,1.0,0.0,0.0,0.0,0.0
NADK,0.0,1.0,0.0,0.0,0.0,0.0
NADK2,0.0,1.0,0.0,1.0,0.0,0.0
NADSYN1,0.0,1.0,0.0,0.0,0.0,0.0
NAGPA,0.0,1.0,0.0,0.0,0.0,0.0
NAP1L1,0.0,1.0,0.0,0.0,0.0,0.0
NAP1L5,0.0,0.0,0.0,1.0,0.0,0.0
NAPEPLD,0.0,0.0,0.0,1.0,0.0,0.0
NARS2,0.0,0.0,0.0,1.0,0.0,0.0
NAT2,0.0,1.0,1.0,0.0,0.0,0.0
NAV1,0.0,1.0,0.0,1.0,0.0,0.0
NAV2,0.0,1.0,0.0,0.0,0.0,0.0
NAV3,0.0,1.0,0.0,0.0,0.0,0.0
NBEA,0.0,1.0,0.0,0.0,0.0,0.0
NBEAL1,0.0,1.0,1.0,0.0,0.0,0.0
NBEAL2,0.0,0.0,0.0,1.0,0.0,0.0
NBN,0.0,0.0,0.0,0.0,1.0,0.0
NCALD,0.0,1.0,1.0,0.0,0.0,0.0
NCAM1,0.0,1.0,0.0,0.0,0.0,0.0
NCAM2,0.0,1.0,0.0,0.0,0.0,0.0
NCAN,0.0,0.0,0.0,1.0,0.0,0.0
NCAPG,0.0,1.0,0.0,1.0,0.0,0.0
NCAPH2,0.0,1.0,0.0,0.0,0.0,0.0
NCF1,0.0,1.0,0.0,0.0,0.0,0.0
NCF2,0.0,0.0,0.0,0.0,0.0,1.0
NCF4,1.0,0.0,0.0,0.0,0.0,0.0
NCK1,0.0,1.0,1.0,0.0,1.0,0.0
NCOA7,0.0,1.0,0.0,1.0,0.0,0.0
NCOR1,0.0,1.0,0.0,0.0,0.0,0.0
NCOR2,0.0,1.0,0.0,0.0,0.0,0.0
NCR3LG1,0.0,1.0,0.0,1.0,0.0,0.0
NDE1,0.0,1.0,0.0,0.0,0.0,0.0
NDFIP1,1.0,0.0,0.0,0.0,0.0,1.0
NDP,0.0,1.0,0.0,0.0,0.0,0.0
NDST2,0.0,1.0,0.0,0.0,0.0,0.0
NDUFA12,0.0,1.0,1.0,0.0,0.0,0.0
NDUFA13,0.0,1.0,0.0,0.0,0.0,0.0
NDUFA4,0.0,0.0,0.0,1.0,0.0,0.0
NDUFAF6,0.0,1.0,0.0,1.0,0.0,0.0
NDUFAF7,0.0,1.0,0.0,0.0,0.0,0.0
NDUFB11,0.0,1.0,0.0,0.0,0.0,0.0
NDUFB7,0.0,1.0,0.0,0.0,0.0,0.0
NDUFB9,0.0,1.0,0.0,0.0,0.0,0.0
NDUFS1,0.0,1.0,0.0,0.0,0.0,0.0
NDUFS2,1.0,1.0,0.0,0.0,0.0,0.0
NDUFS3,0.0,1.0,0.0,0.0,0.0,0.0
NEBL,0.0,1.0,1.0,0.0,0.0,0.0
NECAB2,0.0,0.0,0.0,0.0,0.0,1.0
NECTIN2,0.0,1.0,0.0,0.0,0.0,0.0
NEDD1,0.0,0.0,0.0,1.0,0.0,0.0
NEDD4L,0.0,1.0,0.0,0.0,0.0,0.0
NEGR1,1.0,1.0,1.0,1.0,0.0,0.0
NEIL1,0.0,0.0,0.0,1.0,0.0,0.0
NEK10,0.0,1.0,0.0,0.0,0.0,0.0
NEK6,1.0,0.0,0.0,1.0,0.0,0.0
NEK7,0.0,1.0,0.0,0.0,0.0,0.0
NEK9,0.0,1.0,1.0,0.0,0.0,0.0
NELFE,0.0,0.0,0.0,0.0,0.0,1.0
NELL1,0.0,0.0,0.0,1.0,0.0,0.0
NEMP1,1.0,0.0,0.0,0.0,0.0,0.0
NEMP2,0.0,1.0,0.0,0.0,0.0,0.0
NEURL1,0.0,1.0,0.0,0.0,0.0,0.0
NEURL4,0.0,0.0,0.0,1.0,0.0,0.0
NEUROD1,0.0,0.0,0.0,1.0,0.0,0.0
NEUROG3,0.0,0.0,0.0,1.0,0.0,0.0
NEXN,0.0,1.0,0.0,0.0,0.0,0.0
NF1,0.0,1.0,0.0,1.0,0.0,0.0
NF2,0.0,0.0,0.0,1.0,0.0,0.0
NFAT5,0.0,1.0,0.0,1.0,0.0,0.0
NFATC1,0.0,0.0,0.0,1.0,0.0,1.0
NFATC2,1.0,1.0,0.0,1.0,0.0,0.0
NFATC3,1.0,0.0,0.0,0.0,0.0,0.0
NFIB,0.0,0.0,0.0,1.0,0.0,0.0
NFKB1,1.0,0.0,0.0,1.0,0.0,1.0
NFKBIA,1.0,1.0,0.0,1.0,0.0,1.0
NFKBIE,0.0,0.0,0.0,0.0,1.0,1.0
NFKBIL1,1.0,0.0,0.0,0.0,0.0,1.0
NFKBIZ,0.0,0.0,0.0,1.0,0.0,0.0
NGF,0.0,1.0,1.0,0.0,0.0,0.0
NHERF2,0.0,1.0,0.0,0.0,0.0,0.0
NHLRC2,0.0,1.0,0.0,0.0,0.0,0.0
NHSL1,0.0,0.0,0.0,1.0,0.0,0.0
NHSL3,0.0,0.0,0.0,1.0,0.0,0.0
NIFK,0.0,1.0,0.0,0.0,0.0,0.0
NINJ2,0.0,1.0,0.0,0.0,0.0,0.0
NIPAL4,1.0,0.0,0.0,0.0,0.0,0.0
NKX2-2,0.0,0.0,0.0,1.0,0.0,0.0
NKX2-3,0.0,0.0,0.0,1.0,0.0,1.0
NKX2-5,0.0,1.0,0.0,0.0,0.0,0.0
NKX2-6,0.0,1.0,0.0,0.0,0.0,0.0
NKX6-1,0.0,0.0,0.0,1.0,0.0,0.0
NKX6-3,0.0,0.0,0.0,1.0,0.0,0.0
NLGN1,0.0,0.0,0.0,1.0,0.0,0.0
NLRC3,0.0,0.0,0.0,1.0,0.0,0.0
NLRP2,0.0,1.0,0.0,0.0,0.0,0.0
NLRP3,0.0,1.0,0.0,0.0,0.0,0.0
NMB,0.0,1.0,0.0,0.0,0.0,0.0
NME3,0.0,1.0,0.0,0.0,0.0,0.0
NME7,0.0,1.0,1.0,0.0,0.0,0.0
NME9,0.0,1.0,1.0,0.0,0.0,0.0
NMI,0.0,0.0,0.0,1.0,0.0,0.0
NMNAT2,0.0,1.0,0.0,0.0,0.0,0.0
NMT1,0.0,1.0,0.0,0.0,0.0,0.0
NMUR2,0.0,1.0,0.0,0.0,0.0,0.0
NOB1,1.0,0.0,0.0,0.0,0.0,0.0
NOC3L,0.0,1.0,0.0,0.0,0.0,0.0
NOD2,1.0,1.0,0.0,1.0,0.0,1.0
NODAL,0.0,1.0,0.0,0.0,0.0,0.0
NOL4,0.0,0.0,0.0,1.0,0.0,0.0
NONO,0.0,1.0,0.0,0.0,0.0,0.0
NOP58,0.0,1.0,0.0,0.0,0.0,0.0
NOS1,0.0,0.0,0.0,1.0,0.0,0.0
NOS1AP,0.0,1.0,0.0,0.0,0.0,0.0
NOS2,0.0,0.0,0.0,1.0,0.0,1.0
NOS3,0.0,1.0,1.0,0.0,0.0,0.0
NOTCH1,0.0,1.0,0.0,0.0,1.0,0.0
NOTCH2,0.0,1.0,0.0,1.0,0.0,0.0
NOTCH3,0.0,1.0,0.0,0.0,0.0,0.0
NOTCH4,1.0,1.0,0.0,0.0,0.0,1.0
NOX4,0.0,1.0,0.0,0.0,0.0,0.0
NPAS2,0.0,1.0,0.0,0.0,0.0,0.0
NPAS3,0.0,0.0,0.0,1.0,0.0,0.0
NPC1,0.0,1.0,0.0,1.0,0.0,0.0
NPC1L1,0.0,1.0,0.0,0.0,0.0,0.0
NPC2,0.0,0.0,0.0,1.0,0.0,0.0
NPEPPS,0.0,0.0,0.0,0.0,0.0,1.0
NPHS1,0.0,1.0,0.0,0.0,0.0,0.0
NPIPB6,0.0,0.0,0.0,1.0,0.0,1.0
NPIPB8,0.0,0.0,0.0,1.0,0.0,0.0
NPNT,1.0,1.0,0.0,0.0,0.0,0.0
NPPA,0.0,1.0,0.0,0.0,0.0,0.0
NPR1,0.0,1.0,0.0,0.0,0.0,0.0
NPR3,0.0,1.0,0.0,0.0,0.0,0.0
NPSR1,1.0,0.0,0.0,0.0,0.0,0.0
NQO1,1.0,0.0,0.0,1.0,0.0,0.0
NR0B1,0.0,1.0,0.0,0.0,0.0,0.0
NR1D2,0.0,1.0,0.0,0.0,0.0,0.0
NR1H3,0.0,1.0,0.0,0.0,0.0,0.0
NR2C1,0.0,1.0,1.0,0.0,0.0,0.0
NR2C2,0.0,1.0,0.0,0.0,0.0,0.0
NR2F2,0.0,1.0,0.0,0.0,0.0,0.0
NR3C1,0.0,1.0,1.0,0.0,0.0,0.0
NR3C2,0.0,0.0,0.0,1.0,0.0,0.0
NR4A3,0.0,0.0,0.0,1.0,0.0,0.0
NR5A1,0.0,1.0,0.0,0.0,0.0,0.0
NR5A2,0.0,0.0,0.0,1.0,0.0,1.0
NR6A1,0.0,1.0,0.0,0.0,0.0,0.0
NRAP,0.0,1.0,0.0,0.0,0.0,0.0
NRAS,0.0,1.0,0.0,0.0,0.0,0.0
NRBF2,0.0,0.0,0.0,1.0,0.0,0.0
NRG3,0.0,1.0,0.0,1.0,0.0,0.0
NRIP1,1.0,1.0,0.0,1.0,0.0,0.0
NRP1,0.0,1.0,0.0,1.0,0.0,0.0
NRROS,1.0,0.0,0.0,0.0,0.0,0.0
NRXN3,0.0,0.0,0.0,1.0,0.0,0.0
NSD1,0.0,1.0,0.0,1.0,0.0,0.0
NSD2,0.0,1.0,0.0,0.0,0.0,0.0
NSDHL,0.0,1.0,0.0,0.0,0.0,0.0
NSL1,0.0,0.0,0.0,1.0,0.0,0.0
NSMCE1,1.0,1.0,0.0,0.0,0.0,0.0
NSUN3,1.0,0.0,0.0,1.0,0.0,0.0
NSUN6,0.0,1.0,0.0,0.0,0.0,0.0
NT5C1B,0.0,0.0,0.0,1.0,0.0,0.0
NT5C1B-RDH14,0.0,0.0,0.0,1.0,0.0,0.0
NT5C2,0.0,1.0,1.0,0.0,0.0,0.0
NT5DC3,0.0,1.0,0.0,0.0,0.0,0.0
NT5E,0.0,1.0,0.0,0.0,0.0,0.0
NTAN1,0.0,0.0,0.0,1.0,0.0,0.0
NTMT2,0.0,1.0,0.0,0.0,0.0,0.0
NUAK1,0.0,0.0,0.0,1.0,0.0,0.0
NUCKS1,0.0,1.0,0.0,0.0,0.0,0.0
NUDT5,0.0,1.0,1.0,1.0,0.0,0.0
NUDT6,0.0,0.0,0.0,1.0,0.0,0.0
NUF2,0.0,1.0,0.0,0.0,0.0,0.0
NUFIP2,0.0,0.0,0.0,1.0,0.0,0.0
NUGGC,0.0,1.0,0.0,0.0,0.0,0.0
NUMB,0.0,1.0,0.0,0.0,0.0,0.0
NUP133,0.0,0.0,0.0,1.0,0.0,0.0
NUP155,0.0,1.0,0.0,0.0,0.0,0.0
NUP160,0.0,0.0,0.0,1.0,0.0,0.0
NUP188,0.0,1.0,0.0,0.0,0.0,0.0
NUPR1,0.0,0.0,0.0,1.0,0.0,0.0
NUS1,0.0,0.0,0.0,1.0,0.0,0.0
NUSAP1,1.0,0.0,0.0,0.0,0.0,0.0
NXPE1,0.0,0.0,0.0,0.0,0.0,1.0
NXPE3,0.0,0.0,0.0,1.0,0.0,0.0
NXPE4,0.0,0.0,0.0,0.0,0.0,1.0
NXPH4,1.0,0.0,0.0,0.0,0.0,0.0
NYAP2,0.0,1.0,1.0,1.0,0.0,0.0
NYNRIN,0.0,0.0,0.0,1.0,0.0,0.0
OARD1,0.0,0.0,0.0,1.0,0.0,0.0
OAS1,0.0,1.0,1.0,1.0,1.0,0.0
OAS3,0.0,1.0,0.0,1.0,1.0,0.0
OASL,0.0,0.0,0.0,1.0,0.0,0.0
OAT,0.0,1.0,0.0,0.0,0.0,0.0
OBSL1,0.0,1.0,0.0,0.0,0.0,0.0
OCA2,1.0,0.0,0.0,0.0,0.0,0.0
OCIAD2,0.0,0.0,0.0,1.0,0.0,0.0
ODAD2,0.0,1.0,0.0,0.0,0.0,0.0
ODF1,0.0,0.0,0.0,0.0,1.0,0.0
OGFRL1,0.0,1.0,0.0,0.0,0.0,0.0
OIT3,0.0,1.0,1.0,0.0,0.0,0.0
OLFM4,0.0,0.0,0.0,1.0,0.0,0.0
OLFML2A,0.0,1.0,0.0,0.0,0.0,0.0
OLIG3,1.0,0.0,0.0,1.0,0.0,1.0
OLR1,0.0,1.0,0.0,0.0,0.0,0.0
OMG,0.0,0.0,0.0,1.0,0.0,0.0
ONECUT1,0.0,0.0,0.0,1.0,0.0,0.0
OPCML,0.0,0.0,0.0,1.0,0.0,0.0
OPN1SW,0.0,1.0,0.0,0.0,0.0,0.0
OPRL1,0.0,1.0,1.0,0.0,0.0,0.0
OPRM1,0.0,0.0,0.0,0.0,1.0,0.0
OPTC,0.0,0.0,0.0,1.0,0.0,0.0
OR10AD1,0.0,1.0,0.0,0.0,0.0,0.0
OR4A47,0.0,1.0,0.0,0.0,0.0,0.0
OR4A5,0.0,1.0,0.0,0.0,0.0,0.0
OR4C12,0.0,1.0,0.0,0.0,0.0,0.0
OR4C13,0.0,1.0,0.0,1.0,0.0,0.0
OR4C46,0.0,1.0,0.0,0.0,0.0,0.0
OR4C6,0.0,1.0,0.0,0.0,0.0,0.0
OR52E4,0.0,1.0,1.0,0.0,0.0,0.0
OR52E8,0.0,1.0,0.0,0.0,0.0,0.0
OR5B17,0.0,0.0,0.0,1.0,0.0,0.0
OR5B2,0.0,1.0,0.0,0.0,0.0,0.0
OR5B3,0.0,0.0,0.0,1.0,0.0,0.0
ORAI2,0.0,0.0,0.0,1.0,0.0,0.0
ORMDL3,1.0,0.0,0.0,1.0,0.0,0.0
OSBPL7,1.0,0.0,0.0,1.0,0.0,0.0
OSGIN1,0.0,0.0,0.0,1.0,0.0,0.0
OSGIN2,0.0,0.0,0.0,0.0,0.0,1.0
OSM,0.0,1.0,1.0,0.0,0.0,0.0
OSMR,0.0,1.0,0.0,1.0,0.0,1.0
OTOGL,0.0,1.0,0.0,0.0,0.0,0.0
OTUD3,0.0,0.0,0.0,0.0,0.0,1.0
OTULIN,1.0,0.0,0.0,1.0,0.0,0.0
OTULINL,1.0,0.0,0.0,1.0,0.0,0.0
OVOL1,1.0,1.0,0.0,0.0,0.0,0.0
OXCT2,0.0,0.0,0.0,1.0,0.0,0.0
OXER1,0.0,1.0,0.0,1.0,0.0,0.0
P2RX4,0.0,0.0,0.0,1.0,0.0,0.0
P2RY1,0.0,0.0,0.0,1.0,0.0,0.0
P2RY10,0.0,0.0,0.0,0.0,0.0,1.0
P4HA2,0.0,1.0,0.0,0.0,0.0,0.0
PABPC4,1.0,1.0,0.0,1.0,0.0,0.0
PACRG,0.0,1.0,0.0,0.0,0.0,0.0
PACS1,0.0,1.0,0.0,0.0,0.0,0.0
PADI2,0.0,0.0,0.0,0.0,0.0,1.0
PADI4,0.0,0.0,0.0,0.0,0.0,1.0
PADI6,0.0,1.0,0.0,0.0,0.0,1.0
PAFAH1B2,0.0,1.0,0.0,1.0,0.0,0.0
PAK2,0.0,1.0,0.0,0.0,0.0,0.0
PALLD,0.0,1.0,1.0,0.0,0.0,0.0
PALM2AKAP2,0.0,1.0,0.0,0.0,0.0,0.0
PALMD,0.0,1.0,0.0,0.0,0.0,0.0
PAM,0.0,0.0,0.0,1.0,0.0,0.0
PAPOLG,1.0,0.0,0.0,0.0,0.0,0.0
PAPPA,0.0,1.0,0.0,0.0,0.0,0.0
PAQR5,0.0,1.0,0.0,0.0,0.0,0.0
PARD3B,0.0,0.0,0.0,1.0,0.0,0.0
PARK7,0.0,0.0,0.0,0.0,0.0,1.0
PARN,0.0,1.0,0.0,0.0,0.0,0.0
PARP12,0.0,1.0,1.0,0.0,0.0,0.0
PARP8,0.0,0.0,0.0,1.0,0.0,0.0
PARVB,1.0,0.0,0.0,1.0,0.0,0.0
PATJ,0.0,0.0,0.0,1.0,0.0,0.0
PAWR,0.0,1.0,0.0,0.0,0.0,0.0
PAX2,0.0,1.0,0.0,1.0,0.0,0.0
PAX4,0.0,0.0,0.0,1.0,0.0,0.0
PAX5,0.0,0.0,0.0,0.0,1.0,0.0
PAX6,0.0,1.0,0.0,1.0,0.0,0.0
PBX2,0.0,1.0,1.0,0.0,0.0,0.0
PCBD1,0.0,0.0,0.0,1.0,0.0,0.0
PCCA,0.0,1.0,0.0,0.0,0.0,0.0
PCCB,0.0,1.0,1.0,1.0,0.0,0.0
PCDH12,0.0,1.0,0.0,0.0,0.0,0.0
PCDH17,0.0,0.0,0.0,1.0,0.0,0.0
PCDH18,0.0,1.0,0.0,0.0,0.0,0.0
PCDH9,0.0,1.0,0.0,0.0,0.0,0.0
PCGF3,0.0,0.0,0.0,1.0,0.0,0.0
PCM1,0.0,1.0,0.0,0.0,0.0,0.0
PCNT,0.0,1.0,0.0,1.0,0.0,0.0
PCNX1,0.0,1.0,0.0,0.0,0.0,0.0
PCNX3,0.0,1.0,1.0,0.0,0.0,0.0
PCSK1,0.0,0.0,0.0,1.0,0.0,0.0
PCSK6,0.0,1.0,1.0,1.0,0.0,0.0
PCSK9,0.0,1.0,1.0,1.0,0.0,0.0
PDCD1,1.0,1.0,0.0,0.0,0.0,0.0
PDCD10,0.0,1.0,0.0,0.0,0.0,0.0
PDCD4,0.0,0.0,0.0,1.0,0.0,0.0
PDE10A,0.0,1.0,0.0,0.0,0.0,0.0
PDE1A,0.0,1.0,0.0,0.0,0.0,0.0
PDE2A,0.0,0.0,0.0,1.0,0.0,1.0
PDE3A,0.0,1.0,1.0,1.0,0.0,0.0
PDE4D,1.0,0.0,0.0,0.0,0.0,0.0
PDE7B,0.0,0.0,0.0,1.0,0.0,0.0
PDE8A,0.0,1.0,0.0,0.0,0.0,0.0
PDE8B,0.0,0.0,0.0,1.0,0.0,0.0
PDE9A,0.0,1.0,0.0,0.0,0.0,0.0
PDGFB,0.0,0.0,0.0,0.0,0.0,1.0
PDGFC,0.0,1.0,0.0,1.0,0.0,0.0
PDGFD,0.0,1.0,1.0,1.0,0.0,0.0
PDGFRA,0.0,1.0,0.0,0.0,0.0,0.0
PDHB,0.0,0.0,0.0,1.0,0.0,0.0
PDHX,0.0,0.0,0.0,1.0,0.0,0.0
PDIA2,0.0,1.0,0.0,0.0,0.0,0.0
PDIK1L,0.0,0.0,0.0,1.0,0.0,0.0
PDILT,0.0,1.0,0.0,1.0,0.0,0.0
PDLIM3,0.0,1.0,0.0,1.0,0.0,0.0
PDLIM5,0.0,1.0,0.0,0.0,0.0,0.0
PDS5B,0.0,1.0,1.0,0.0,0.0,0.0
PDX1,0.0,0.0,0.0,1.0,0.0,0.0
PDXDC1,0.0,0.0,0.0,1.0,0.0,0.0
PDZD2,0.0,1.0,0.0,0.0,0.0,0.0
PDZD8,0.0,1.0,0.0,0.0,0.0,0.0
PDZRN4,0.0,0.0,0.0,1.0,0.0,0.0
PEAK1,0.0,0.0,0.0,1.0,0.0,0.0
PECAM1,0.0,1.0,1.0,0.0,0.0,0.0
PELO,0.0,0.0,0.0,1.0,0.0,0.0
PEMT,0.0,1.0,1.0,0.0,0.0,0.0
PENK,0.0,0.0,0.0,1.0,0.0,0.0
PEPD,0.0,1.0,0.0,1.0,0.0,0.0
PERP,0.0,0.0,0.0,0.0,0.0,1.0
PEX14,1.0,0.0,0.0,0.0,0.0,0.0
PEX2,0.0,1.0,0.0,0.0,0.0,0.0
PEX26,0.0,1.0,0.0,0.0,0.0,0.0
PFKFB3,0.0,0.0,0.0,1.0,0.0,1.0
PFKL,0.0,0.0,0.0,1.0,0.0,0.0
PFN1,0.0,0.0,0.0,1.0,0.0,0.0
PGAP3,1.0,0.0,0.0,0.0,0.0,0.0
PGBD1,0.0,1.0,0.0,0.0,0.0,0.0
PGBD2,0.0,1.0,0.0,0.0,0.0,0.0
PGD,1.0,0.0,0.0,0.0,0.0,0.0
PGGT1B,0.0,1.0,0.0,1.0,0.0,0.0
PGM1,0.0,1.0,0.0,1.0,0.0,0.0
PGPEP1,0.0,1.0,0.0,0.0,0.0,0.0
PGRMC2,0.0,0.0,0.0,1.0,0.0,0.0
PHACTR1,0.0,1.0,1.0,1.0,0.0,0.0
PHACTR2,1.0,0.0,0.0,0.0,0.0,0.0
PHACTR3,0.0,0.0,0.0,0.0,0.0,1.0
PHB1,1.0,1.0,1.0,0.0,0.0,0.0
PHETA1,0.0,1.0,1.0,1.0,0.0,0.0
PHF13,0.0,1.0,0.0,1.0,0.0,0.0
PHF19,0.0,0.0,0.0,0.0,0.0,1.0
PHF2,0.0,0.0,0.0,1.0,0.0,0.0
PHF20,0.0,1.0,0.0,0.0,0.0,0.0
PHF21A,0.0,1.0,0.0,0.0,0.0,0.0
PHF6,0.0,1.0,0.0,0.0,0.0,0.0
PHIP,0.0,1.0,0.0,0.0,0.0,0.0
PHKG1,0.0,1.0,1.0,0.0,0.0,0.0
PHLDA1,0.0,1.0,0.0,0.0,0.0,0.0
PHLDB2,0.0,1.0,0.0,0.0,0.0,0.0
PHOSPHO1,0.0,1.0,0.0,1.0,0.0,0.0
PHOX2B,0.0,0.0,0.0,1.0,0.0,0.0
PHTF1,0.0,1.0,0.0,1.0,0.0,1.0
PHTF2,0.0,1.0,0.0,0.0,0.0,0.0
PI16,0.0,0.0,0.0,1.0,0.0,0.0
PI4KA,0.0,1.0,0.0,0.0,0.0,0.0
PID1,1.0,1.0,1.0,0.0,0.0,0.0
PIEZO1,0.0,1.0,0.0,0.0,0.0,0.0
PIEZO2,0.0,1.0,0.0,0.0,0.0,0.0
PIGC,0.0,0.0,0.0,1.0,0.0,0.0
PIGL,0.0,1.0,0.0,0.0,0.0,0.0
PIGX,1.0,0.0,0.0,0.0,0.0,0.0
PIK3C2B,0.0,1.0,0.0,1.0,0.0,0.0
PIK3C2G,0.0,1.0,0.0,0.0,0.0,0.0
PIK3C3,1.0,0.0,0.0,1.0,0.0,0.0
PIK3CA,0.0,1.0,0.0,0.0,0.0,0.0
PIK3CG,0.0,1.0,1.0,0.0,0.0,0.0
PIK3R1,0.0,1.0,0.0,1.0,0.0,0.0
PIM3,0.0,1.0,0.0,1.0,0.0,0.0
PINX1,0.0,1.0,0.0,0.0,0.0,0.0
PIP4K2A,0.0,0.0,0.0,0.0,1.0,0.0
PIP4K2B,0.0,1.0,0.0,0.0,0.0,0.0
PIRT,0.0,1.0,0.0,0.0,0.0,0.0
PISD,0.0,0.0,0.0,1.0,0.0,0.0
PITPNC1,0.0,0.0,0.0,1.0,0.0,0.0
PITPNM2,0.0,0.0,0.0,1.0,0.0,0.0
PITPNM3,0.0,1.0,0.0,0.0,0.0,0.0
PITX1,0.0,1.0,0.0,0.0,0.0,0.0
PITX2,0.0,1.0,0.0,0.0,0.0,0.0
PKD1,0.0,1.0,0.0,1.0,0.0,0.0
PKD1L1,0.0,1.0,0.0,0.0,0.0,0.0
PKD1L3,0.0,0.0,0.0,1.0,0.0,0.0
PKD2,0.0,1.0,0.0,1.0,0.0,0.0
PKD2L1,0.0,1.0,1.0,0.0,0.0,0.0
PKD2L2,0.0,1.0,0.0,0.0,0.0,0.0
PKDCC,0.0,0.0,0.0,0.0,0.0,1.0
PKHD1,0.0,1.0,0.0,1.0,0.0,0.0
PKIB,0.0,1.0,0.0,0.0,0.0,0.0
PKLR,0.0,0.0,0.0,1.0,0.0,0.0
PKN2,0.0,1.0,0.0,0.0,0.0,0.0
PKP2,0.0,1.0,0.0,1.0,0.0,0.0
PKP4,0.0,1.0,0.0,0.0,0.0,0.0
PLA2G1B,0.0,0.0,0.0,0.0,0.0,1.0
PLA2G6,0.0,0.0,0.0,1.0,0.0,0.0
PLA2R1,0.0,1.0,0.0,0.0,0.0,0.0
PLAAT5,0.0,1.0,0.0,0.0,0.0,0.0
PLAGL1,1.0,0.0,0.0,1.0,0.0,0.0
PLAT,0.0,1.0,0.0,0.0,0.0,0.0
PLAU,1.0,0.0,0.0,1.0,0.0,1.0
PLB1,0.0,1.0,0.0,1.0,0.0,0.0
PLCB1,0.0,1.0,0.0,0.0,0.0,0.0
